platform,title,published by,developed by,released,genre,perspective,visual,art,gameplay,interface,userReviews,userReviewCount,averageUserReview,criticReviews,criticReviewCount,averageCriticReview
Wii U,Breezeblox,Pugsley LLC,,"Jan 22, 2015",Puzzle,Diagonal-down,Isometric,,,,,0,,"[80.0, 70.0]",2,75.0
Wii U,BrickBlast U!,Nexis Games,,"Jun 26, 2014",Action,,,,Paddle / Pong,,,0,,"[45.0, 20.0]",2,32.5
Wii U,Brick Breaker,Sanuk Games SARL,Sanuk Games SARL,"Sep 15, 2016",Action,Top-down,Fixed / flip-screen,,"Arcade, Paddle / Pong",,,0,,,0,
Wii U,Brick Race,RCMADIAX LLC,RCMADIAX LLC,"Feb 09, 2017",Racing / Driving,,,,,,,0,,,0,
Wii U,Bridge Constructor: Playground,Joindots GmbH,ClockStone Softwareentwicklung GmbH,"Dec 08, 2016","Puzzle, Simulation",Side view,2D scrolling,,City building / construction simulation,,,0,,,0,
Wii U,The Bridge,"Quantum Astrophysicists Guild Inc., The","Quantum Astrophysicists Guild Inc., The","Aug 20, 2015","Action, Puzzle",Side view,,,Platform,,,0,,"[80.0, 80.0]",2,80.0
Wii U,Brunswick Pro Bowling,FarSight Technologies Inc.,FarSight Technologies Inc.,"Jan 21, 2016",Sports,Behind view,,,,,,0,,[20.0],1,20.0
Wii U,Bubble Bobble,"Square Enix Co., Ltd.",Taito Corporation,"Jan 29, 2014",Action,Side view,Fixed / flip-screen,,"Arcade, Platform",,,0,,,0,
Wii U,Bubble Gum Popper,Skunk Software,,"Apr 02, 2015",Puzzle,1st-person,,,Tile matching puzzle,,,0,,[30.0],1,30.0
Wii U,Buddy & Me: Dream Edition,Sunbreak Games,Sunbreak Games,"Jul 21, 2016",Action,Side view,2D scrolling,,Platform,,,0,,[50.0],1,50.0
Wii U,Cabela's Big Game Hunter: Pro Hunts,"Activision Publishing, Inc.",Cauldron Ltd.,"Mar 25, 2014",Action,1st-person,,,"Hunting, Shooter",,,0,,,0,
Wii U,Cabela's Dangerous Hunts 2013,"Activision Publishing, Inc.",Cauldron Ltd.,"Dec 04, 2012",Action,1st-person,,,"Hunting, Shooter",,,0,,,0,
Wii U,Cake Ninja 3: The Legend Continues,Cypronia s.r.o.,Cypronia s.r.o.,"Dec 18, 2014",Action,1st-person,Fixed / flip-screen,,Arcade,,,0,,[50.0],1,50.0
Wii U,Call of Duty: Black Ops II,"Activision Publishing, Inc.",Treyarch Corporation,"Nov 18, 2012",Action,1st-person,,,Shooter,,,0,,"[90.0, 85.0, 85.0, 85.0, 80.0, 80.0, 80.0, 70.0, 70.0, 30.0]",10,75.5
Wii U,Call of Duty: Ghosts,"Activision Publishing, Inc.","Infinity Ward, Inc., Neversoft Entertainment, Inc., Raven Software Corporation","Nov 05, 2013",Action,1st-person,,,Shooter,,,0,,"[88.0, 84.0, 76.0, 75.0, 70.0, 70.0, 70.0, 67.0, 60.0, 60.0]",10,72.0
Wii U,Call of Nightmare,RandomSpin-Games S.R.L.,Nightmare Games,"Dec 06, 2018",Action,1st-person,,,"Rail shooter, Shooter",,,0,,,0,
Wii U,Candy Hoarder,Nitrolic Games,Nitrolic Games,"Mar 09, 2017",Puzzle,,,,,,,0,,,0,
Wii U,Canvaleon,OXiAB Game Studio,OXiAB Game Studio,"Jul 23, 2015",Action,Side view,2D scrolling,,Platform,,,0,,"[80.0, 60.0, 56.0]",3,65.33333333333333
Wii U,Captain Toad: Treasure Tracker,Nintendo of America Inc.,Nintendo EAD,"Dec 05, 2014",Action,Diagonal-down,,,"Platform, Puzzle elements",,[4.0],1,4.0,"[100.0, 91.0, 90.0, 90.0, 86.0, 83.0, 80.0, 80.0, 70.0, 70.0]",10,84.0
Wii U,Captain Toad: Treasure Tracker (Toad Amiibo Bundle),Nintendo of Europe GmbH,Nintendo EAD,"Jul 24, 2015",Special edition,,,,,,,0,,,0,
Wii U,Captain U,Ultra Dolphin Revolution,Ultra Dolphin Revolution,"Dec 16, 2021",Action,Side view,2D scrolling,,"Platform, Shooter",,,0,,,0,
Wii U,Car Battler Joe,"Natsume, Inc.",Ancient Co. Ltd.,"Sep 17, 2015","Action, Racing / Driving, Role-playing (RPG)",Diagonal-down,,Anime / Manga,,,,0,,[70.0],1,70.0
Wii U,CastleStorm,Zen Stúdió Kft,Zen Stúdió Kft,"Dec 26, 2013",Strategy,Side view,,,,,,0,,"[83.0, 80.0, 40.0]",3,67.66666666666667
Wii U,CastleStorm: From Outcast to Savior,Zen Stúdió Kft,,"Feb 26, 2014",DLC / Add-on,,,,,,,0,,"[83.0, 80.0]",2,81.5
Wii U,Castlevania,"Konami Digital Entertainment, Inc.",Konami Industry Co. Ltd.,"Dec 19, 2013",Action,Side view,2D scrolling,,Platform,,,0,,,0,
Wii U,Castlevania: Aria of Sorrow,"Konami Digital Entertainment, Inc.","Konami Computer Entertainment Tokyo, Inc.","Oct 23, 2014","Action, Role-playing (RPG)",Side view,2D scrolling,,"Metroidvania, Platform, Puzzle elements",,,0,,,0,
Wii U,Castlevania: Circle of the Moon,"Konami Digital Entertainment, Inc.","Konami Computer Entertainment Kobe, Inc.","Oct 09, 2014",Action,Side view,2D scrolling,,"Metroidvania, Platform, RPG elements",,,0,,,0,
Wii U,Castlevania: Dracula X,"Konami Digital Entertainment, Inc.","Konami Co., Ltd.","Oct 02, 2014",Action,Side view,2D scrolling,Anime / Manga,Platform,,,0,,,0,
Wii U,Castlevania: Harmony of Dissonance,"Konami Digital Entertainment, Inc.","Konami Computer Entertainment Tokyo, Inc.","Oct 16, 2014",Action,Side view,2D scrolling,,"Arcade, Metroidvania, Platform",,,0,,,0,
Wii U,Castlevania III: Dracula's Curse ,"Konami Digital Entertainment, Inc.",Konami Industry Co. Ltd.,"Jun 26, 2014",Action,Side view,2D scrolling,,"Arcade, Platform",,,0,,,0,
Wii U,Castlevania II: Simon's Quest,"Konami Digital Entertainment, Inc.",Konami Industry Co. Ltd.,"Jan 16, 2014","Action, Role-playing (RPG)",Side view,2D scrolling,,"Metroidvania, Platform",,,0,,,0,
Wii U,The Cave,"SEGA of America, Inc.","Double Fine Productions, Inc.","Jan 22, 2013","Action, Adventure",Side view,2D scrolling,,"Platform, Puzzle elements",,,0,,"[83.0, 80.0, 80.0, 75.0, 72.0, 70.0, 70.0, 60.0, 60.0, 40.0]",10,69.0
Wii U,Championship Lode Runner,"Konami Digital Entertainment Co., Ltd.","Brøderbund Software, Inc.","Jul 08, 2015","Action, Puzzle",Side view,2D scrolling,,"Arcade, Platform",,,0,,,0,
Wii U,Chariot,Frima Studio Inc.,Frima Studio Inc.,"Jan 08, 2015",Action,Side view,2D scrolling,,"Platform, Puzzle elements",,,0,,"[85.0, 72.0, 70.0, 70.0]",4,74.25
Wii U,Chasing Aurora,Broken Rules Interactive Media GmbH,Broken Rules Interactive Media GmbH,"Nov 18, 2012","Action, Racing / Driving",Side view,2D scrolling,,,,,0,,"[70.0, 60.0, 55.0, 40.0]",4,56.25
Wii U,Chasing Dead,2020 Venture,2020 Venture,"Mar 03, 2016",Action,1st-person,,,Shooter,,,0,,[20.0],1,20.0
Wii U,Chests O' Booty,Wildmane Studios,Wildmane Studios,"Oct 16, 2014",Puzzle,,,,,,,0,,"[50.0, 40.0]",2,45.0
Wii U,Chew Man Fu,"Konami Digital Entertainment Co., Ltd.","Now Production Co., Ltd.","Sep 21, 2017",Action,Top-down,,,Platform,,,0,,,0,
Wii U,Child of Light,"Ubisoft, Inc.",Ubisoft Entertainment Inc.,"Apr 29, 2014",Role-playing (RPG),Side view,2D scrolling,,Platform,,,0,,"[93.0, 90.0, 90.0, 90.0, 80.0, 80.0, 80.0, 80.0, 80.0, 75.0]",10,83.8
Wii U,China Warrior,"Konami Digital Entertainment, Inc.","Hudson Soft Company, Ltd.","Sep 07, 2017",Action,Side view,2D scrolling,,Beat 'em up / brawler,,,0,,,0,
Wii U,Chinese Hero,Culture Brain Inc.,Micro Academy,"Jul 23, 2014",Action,Diagonal-down,Fixed / flip-screen,,"Arcade, Fighting",,,0,,,0,
Wii U,Chō Aniki,"extreme Co.,Ltd.","NCS Corporation, Winds Co., Ltd.","Mar 23, 2016",Action,Side view,2D scrolling,,"Arcade, Shooter",,,0,,,0,
Wii U,Chompy Chomp Chomp Party,Utopian World of Sandwiches,Utopian World of Sandwiches,"May 19, 2016",Action,Diagonal-down,,,Party game,,,0,,[68.0],1,68.0
Wii U,Christmas Adventure of Rocket Penguin,Petite Games,Petite Games,"Nov 05, 2015",Action,Side view,2D scrolling,,Arcade,,,0,,"[50.0, 50.0, 29.0]",3,43.0
Wii U,Chroma Blast,WizByte Games,WizByte Games,"Jul 14, 2016",Action,Side view,Fixed / flip-screen,,"Arcade, Puzzle elements, Shooter",,,0,,,0,
Wii U,Chronicles of Teddy: Harmony of Exidus,"Aksys Games Localization, Inc.",Storybird SARL,"Mar 31, 2016",Action,Side view,2D scrolling,,"Metroidvania, Puzzle elements",,,0,,[60.0],1,60.0
Wii U,Chubbins,Dahku Creations,Dahku Creations,"Jun 05, 2014",Action,Side view,2D scrolling,,Platform,,,0,,"[75.0, 70.0]",2,72.5
Wii U,ChuChu Rocket!,"SEGA Games Co., Ltd.","SONICTEAM, Ltd.","Oct 21, 2015","Action, Puzzle",Top-down,Fixed / flip-screen,,,,,0,,,0,
Wii U,Circus Charlie,"D4 Enterprise, Inc., Konami Digital Entertainment Co., Ltd.",Konami Industry Co. Ltd.,"Jun 24, 2015",Action,Side view,2D scrolling,,Arcade,,,0,,,0,
Wii U,Citadale: Gate of Souls,Nitrolic Games,Nitrolic Games,"Nov 24, 2016",Action,Side view,2D scrolling,,"Metroidvania, Platform, RPG elements",,,0,,[60.0],1,60.0
Wii U,Citadale: The Legends Trilogy,Nitrolic Games,,"May 04, 2017",Action,Side view,2D scrolling,,Metroidvania,,,0,,,0,
Wii U,Citizens of Earth,"SEGA of America, Inc.",Eden Industries,"Jan 20, 2015",Role-playing (RPG),Diagonal-down,,,Japanese-style RPG (JRPG),,,0,,"[80.0, 70.0]",2,75.0
Wii U,Clock Tower,Sun Corporation,"Human Entertainment, Inc.","Nov 06, 2013",Adventure,Side view,,,Puzzle elements,,,0,,,0,
Wii U,Cloudberry Kingdom,Ubisoft Entertainment SA,Pwnee Studios,"Aug 01, 2013",Action,Side view,,,Platform,,,0,,"[80.0, 75.0, 55.0]",3,70.0
Wii U,Clu Clu Land,Nintendo of America Inc.,Nintendo R&D1,"Oct 17, 2013","Action, Puzzle",Top-down,Fixed / flip-screen,,Shooter,,,0,,,0,
Wii U,Coaster Crazy: Deluxe,Frontier Developments plc,Frontier Developments plc,"Nov 21, 2013",Simulation,,,,,,,0,,"[75.0, 70.0, 60.0, 55.0]",4,65.0
Wii U,Cocoto: Magic Circus 2,Bigben Interactive S.A.,Neko Entertainment SARL,"Jan 09, 2014",Action,1st-person,,,"Arcade, Mini-games, Shooter",,,0,,[60.0],1,60.0
Wii U,Collateral Thinking Inc.,Astrosaurus Games,Astrosaurus Games,"Aug 18, 2016",Action,Side view,Fixed / flip-screen,,"Arcade, Platform",,,0,,[50.0],1,50.0
Wii U,Color Bombs,RCMADIAX LLC,RCMADIAX LLC,"Oct 22, 2015",Action,Top-down,Fixed / flip-screen,,Arcade,,,0,,"[20.0, 13.0]",2,16.5
Wii U,Color Cubes,RCMADIAX LLC,RCMADIAX LLC,"Feb 16, 2017",Puzzle,,,,,,,0,,,0,
Wii U,Color Symphony 2,REMIMORY,REMIMORY,"May 12, 2016",Action,Side view,2D scrolling,,Platform,,,0,,[60.0],1,60.0
Wii U,Color Zen,Cypronia s.r.o.,Large Animal LLC,"May 15, 2014",Puzzle,,,,,,,0,,"[70.0, 70.0, 70.0]",3,70.0
Wii U,Color Zen Kids,Cypronia s.r.o.,Large Animal LLC,"Jun 19, 2014",Puzzle,,,,,,,0,,"[60.0, 60.0, 40.0]",3,53.333333333333336
Wii U,Commander Keen: Keen Dreams - Definitive Edition,Diplodocus Games,"id Software, Inc.","Dec 24, 2020",Action,Side view,2D scrolling,,"Platform, Shooter",,,0,,,0,
Wii U,Contra,"Konami Digital Entertainment Co., Ltd.",Konami Industry Co. Ltd.,"Oct 15, 2014",Action,"Behind view, Side view",Fixed / flip-screen,,"Platform, Shooter",,,0,,,0,
Wii U,Contra Advance: The Alien Wars EX,"Konami Digital Entertainment, Inc.","CING, Inc.","Nov 12, 2015",Action,Side view,,,"Platform, Shooter",,,0,,,0,
Wii U,Contra III: The Alien Wars,"Konami Digital Entertainment, Inc.","Konami Co., Ltd.","Nov 28, 2013",Action,"Side view, Top-down",2D scrolling,,"Platform, Shooter",,,0,,,0,
Wii U,Coqui the Game,,Team One Studio,"Jun 01, 2017",Action,Side view,2D scrolling,,Platform,,,0,,,0,
Wii U,Cosmo Gang: The Puzzle,BANDAI NAMCO Games Inc.,Namco Limited,"Apr 29, 2015",Puzzle,,,,Falling block puzzle,,,0,,,0,
Wii U,Cosmophony,Moving Player SAS,"Bento, Moving Player SAS","Oct 30, 2014",Action,Behind view,,,"Music / rhythm, Shooter",,,0,,"[80.0, 80.0]",2,80.0
Wii U,Costume Quest 2,Midnight City,"Double Fine Productions, Inc.","Oct 30, 2014",Role-playing (RPG),Diagonal-down,2D scrolling,,,,,0,,"[80.0, 70.0, 70.0, 60.0]",4,70.0
Wii U,Crab Cakes Rescue,"Maximum Games, LLC",Mission Critical Games Studios,"Aug 20, 2015",Action,Side view,Fixed / flip-screen,,"Arcade, Platform",,,0,,[20.0],1,20.0
Wii U,Crash 'n' the Boys: Street Challenge,"Arc System Works Co., Ltd.",Technos Japan Corp.,"Dec 11, 2014","Action, Sports",Side view,,Anime / Manga,"Arcade, Beat 'em up / brawler, Fighting, Tricks / stunts",,,0,,,0,
Wii U,The Croods: Prehistoric Party!,"D3Publisher of America, Inc.",Torus Games Pty. Ltd.,"Mar 19, 2013",Action,,,,"Mini-games, Party game",,,0,,[40.0],1,40.0
Wii U,Cruisin',HAMSTER Corporation,Nihon Micom Kaihatsu,"Mar 17, 2016",Racing / Driving,Side view,2D scrolling,,"Arcade, Platform",,,0,,[30.0],1,30.0
Wii U,Crush Insects,RandomSpin-Games S.R.L.,"38,9_Degrees","Nov 22, 2018",Action,,,,Arcade,,,0,,,0,
Wii U,Crystorld,TOYURO,TOYURO,"Mar 12, 2020",Action,Behind view,,,Platform,,,0,,,0,
Wii U,Cube Blitz,Wildcard Studios,Wildcard Studios,"Jun 04, 2015","Action, Puzzle",Side view,Fixed / flip-screen,,,,,0,,[20.0],1,20.0
Wii U,Cube Life: Island Survival,Cypronia s.r.o.,Cypronia s.r.o.,"Jun 04, 2015",Action,Behind view,,,"Sandbox / open world, Shooter",,,0,,[70.0],1,70.0
Wii U,Cube Life: Pixel Action Heroes,Cypronia s.r.o.,Cypronia s.r.o.,"Mar 30, 2017",Action,1st-person,,,Shooter,,,0,,,0,
Wii U,Cubemen 2,Nnooo Pty Ltd.,3 Sprockets Pty Ltd,"Sep 04, 2014",Strategy,Diagonal-down,Free-roaming camera,,,,,0,,[80.0],1,80.0
Wii U,Cube Shift,,,"Jul 27, 2017",Puzzle,,Fixed / flip-screen,,Arcade,,,0,,,0,
Wii U,Cubit: The Hardcore Platformer Robot HD,CoderChild,CoderChild,"Jun 08, 2017",Action,Side view,2D scrolling,,Platform,,,0,,[43.0],1,43.0
Wii U,Cup Critters,RCMADIAX LLC,RCMADIAX LLC,"Jan 05, 2017",Puzzle,Top-down,,,,,,0,,,0,
Wii U,Custom Robo V2,"Nintendo Co., Ltd.","Noise, Inc.","Jun 08, 2016","Action, Role-playing (RPG)",Diagonal-down,,,Fighting,,,0,,,0,
Wii U,Cutie Clash,Yazar Media Group LLC,Yazar Media Group LLC,"Feb 11, 2016",Action,Side view,Fixed / flip-screen,,Beat 'em up / brawler,,,0,,[40.0],1,40.0
Wii U,Cutie Pets Go Fishing,Yazar Media Group LLC,Yazar Media Group LLC,"Feb 11, 2016",Puzzle,1st-person,Fixed / flip-screen,,Tile matching puzzle,,,0,,[40.0],1,40.0
Wii U,Cutie Pets Jump Rope,Yazar Media Group LLC,Yazar Media Group LLC,"Nov 26, 2015",Action,1st-person,Fixed / flip-screen,Anime / Manga,Arcade,,,0,,[50.0],1,50.0
Wii U,Cutie Pets Pick Berries,Yazar Media Group LLC,Yazar Media Group LLC,"Oct 22, 2015",Puzzle,1st-person,Fixed / flip-screen,,Tile matching puzzle,,,0,,[50.0],1,50.0
Wii U,Cybernator,"Konami Digital Entertainment, Inc.",NCS Corporation,"Aug 07, 2014",Action,Side view,,Anime / Manga,"Platform, Shooter",,,0,,,0,
Wii U,Cycle of Eternity: Space Anomaly,RandomSpin-Games S.R.L.,RandomSpin-Games S.R.L.,"May 24, 2018",Role-playing (RPG),Side view,2D scrolling,,Shooter,,,0,,,0,
Wii U,Daikon Set,Butterfly Corporation,Butterfly Corporation,"Jun 22, 2017",Action,Side view,"2D scrolling, Fixed / flip-screen",,"Arcade, Mini-games, Paddle / Pong, Shooter",,,0,,,0,
Wii U,Dare Up: Adrenaline,Be Studios Montreal,,"Jul 09, 2015",Sports,Behind view,,,,,,0,,[20.0],1,20.0
Wii U,Darius Twin,"Square Enix Co., Ltd.",Taito Corporation,"Oct 12, 2016",Action,Side view,2D scrolling,,"Arcade, Shooter",,,0,,,0,
Wii U,Darksiders II,THQ Inc.,Vigil Games,"Nov 18, 2012",Action,Behind view,,,"Metroidvania, Puzzle elements, RPG elements",,,0,,"[90.0, 88.0, 85.0, 84.0, 84.0, 80.0, 80.0, 80.0, 70.0, 70.0]",10,81.1
Wii U,Darksiders: Warmastered Edition,THQ Nordic GmbH,Vigil Games,"May 23, 2017",Action,Behind view,,,"Hack and slash, Metroidvania, Platform, Puzzle elements",,,0,,"[79.0, 70.0, 70.0]",3,73.0
Wii U,Darts Up,EnjoyUp Games S.L.,EnjoyUp Games S.L.,"Sep 25, 2014",Sports,1st-person,,,,,,0,,"[45.0, 40.0]",2,42.5
Wii U,The Deer God,"Mobot Studios, Inc.",Crescent Moon Games LLC,"Apr 28, 2016",Action,Side view,2D scrolling,,"Platform, Puzzle elements",,,0,,[40.0],1,40.0
Wii U,Defend Your Crypt,Ratalaika Games S.L.,Ratalaika Games S.L.,"Jul 21, 2016","Puzzle, Strategy",Side view,2D scrolling,,Platform,,,0,,[70.0],1,70.0
Wii U,Defense Dome,Hullbreach Studios Ltd.,Hullbreach Studios Ltd.,"Sep 17, 2015",Action,1st-person,,,"Arcade, Shooter",,,0,,[20.0],1,20.0
Wii U,Demonic Karma Summoner,GNOBSOFTWARE,GNOBSOFTWARE,"Oct 27, 2016",Action,,2D scrolling,,Platform,,,0,,,0,
Wii U,Demon's Crest,"Capcom U.S.A., Inc.","Capcom Co., Ltd.","Oct 30, 2014",Action,Side view,2D scrolling,,"Arcade, Metroidvania, Platform",,,0,,,0,
Wii U,Densetsu no Stafy,"Nintendo Co., Ltd.","Tose Co., Ltd.","Jul 29, 2015",Action,Side view,2D scrolling,,"Platform, Puzzle elements",,,0,,,0,
Wii U,Densetsu no Stafy 2,"Nintendo Co., Ltd.","Tose Co., Ltd.","Mar 16, 2016",Action,Side view,2D scrolling,,"Platform, Puzzle elements",,,0,,,0,
Wii U,Densetsu no Stafy 3,"Nintendo Co., Ltd.","Tose Co., Ltd.","Apr 06, 2016",Action,Side view,2D scrolling,,"Platform, Puzzle elements",,,0,,,0,
Wii U,Detana!! TwinBee,"Konami Digital Entertainment, Inc.",Konami Industry Co. Ltd.,"Sep 07, 2017",Action,Top-down,,Anime / Manga,"Arcade, Shooter",,,0,,,0,
Wii U,Deus Ex: Human Revolution - Director's Cut,"Square Enix, Inc.",Eidos Montréal,"Oct 22, 2013",Role-playing (RPG),1st-person,,,"Action RPG, Shooter, Stealth",,,0,,"[94.0, 92.0, 90.0, 90.0, 90.0, 84.0, 83.0, 80.0, 80.0, 75.0]",10,85.8
Wii U,Devil's Crush,"D4 Enterprise, Inc.","Compile, Naxat Soft","Jun 29, 2017",Action,Top-down,,,Pinball,,,0,,,0,
Wii U,Devil's Third,Nintendo of America Inc.,"Nintendo SPD, Valhalla Game Studios","Dec 11, 2015",Action,Behind view,,,"Hack and slash, Shooter",,,0,,"[50.0, 50.0, 40.0]",3,46.666666666666664
Wii U,Devil World,"Nintendo Co., Ltd.",Nintendo R&D1,"Nov 05, 2014",Action,Top-down,,,Arcade,,,0,,,0,
Wii U,Dice de Chocobo,"Square Enix Co., Ltd.","Square Co., Ltd.","Feb 10, 2016","Simulation, Strategy","3rd-person (Other), Top-down",,Anime / Manga,Board game,,,0,,,0,
Wii U,Dig Dug,BANDAI NAMCO Games America Inc.,Namco Limited,"Feb 05, 2015",Action,Side view,Fixed / flip-screen,,Arcade,,,0,,,0,
Wii U,Dig Dug II: Trouble in Paradise,BANDAI NAMCO Entertainment America Inc.,Namco Limited,"Mar 17, 2016",Action,Diagonal-down,Fixed / flip-screen,,Arcade,,,0,,[60.0],1,60.0
Wii U,Digital Champ,"Konami Digital Entertainment, Inc.",Naxat Soft,"Oct 12, 2017",Sports,1st-person,,,,,,0,,,0,
Wii U,Dinox,Engine Software B.V.,Codix Games B.V.,"Dec 10, 2015",Educational,,,,,,,0,,[30.0],1,30.0
Wii U,Discovery,Noowanda,Noowanda,"Jan 07, 2016",Simulation,1st-person,,,"City building / construction simulation, Sandbox / open world",,,0,,[60.0],1,60.0
Wii U,Disney DuckTales: Remastered,"Capcom U.S.A., Inc.","WayForward Technologies, Inc.","Aug 13, 2013",Action,Side view,2D scrolling,,Platform,,,0,,"[91.0, 80.0, 80.0, 80.0, 72.0, 70.0, 70.0, 70.0, 67.0, 60.0]",10,74.0
Wii U,Disney Epic Mickey 2: The Power of Two,"Disney Interactive Studios, Inc.",Junction Point Studios Inc.,"Nov 18, 2012",Action,"Behind view, Side view",2D scrolling,,"Platform, Puzzle elements",,,0,,"[80.0, 70.0, 70.0, 70.0, 60.0, 58.0, 50.0, 42.0, 40.0, 16.0]",10,55.6
Wii U,Disney Infinity,"Disney Interactive Studios, Inc.","Heavy Iron Studios, Inc., Avalanche Software LLC","Aug 18, 2013",Action,3rd-person (Other),,,,,,0,,"[90.0, 87.0, 80.0, 77.0, 75.0, 70.0, 70.0, 50.0, 42.0, 40.0]",10,68.1
Wii U,Disney Infinity 2.0: Play Without Limits,"Disney Interactive Studios, Inc.",Avalanche Software LLC,"Nov 04, 2014",Action,3rd-person (Other),,,,,,0,,,0,
Wii U,Disney Infinity: 3.0 Edition - Starter Pack,"Disney Interactive Studios, Inc.",Avalanche Software LLC,"Aug 30, 2015",Action,3rd-person (Other),,,,,,0,,,0,
Wii U,Disney Infinity: Agent P,"Disney Interactive Studios, Inc.",,"Apr 29, 2014",DLC / Add-on,,,,,,,0,,,0,
Wii U,Disney Infinity: Anna,"Disney Interactive Studios, Inc.",,"Mar 11, 2014",DLC / Add-on,,,,,,,0,,,0,
Wii U,Disney Infinity: Edition 2.0 - Marvel Super Heroes,"Disney Interactive Studios, Inc.",,"Sep 23, 2014",Compilation,,,,,,,0,,,0,
Wii U,Disney Infinity: Edition 2.0 - Toy Box Starter Pack,"Disney Interactive Studios, Inc.",,"Nov 04, 2014",Compilation,,,,,,,0,,,0,
Wii U,Disney Infinity: Elsa,"Disney Interactive Studios, Inc.",,"Mar 11, 2014",DLC / Add-on,,,,,,,0,,,0,
Wii U,Disney Infinity: Frozen Toy Box Pack,"Disney Interactive Studios, Inc.",,"Nov 26, 2013",Compilation,,,,,,,0,,,0,
Wii U,Disney Infinity: Girl Power Pack,"Disney Interactive Studios, Inc.",,"Apr 04, 2014",Compilation,,,,,,,0,,,0,
Wii U,Disney Infinity: Jack Skellington,"Disney Interactive Studios, Inc.",,"Oct 05, 2013",DLC / Add-on,,,,,,,0,,,0,
Wii U,Disney Infinity: Phineas,"Disney Interactive Studios, Inc.",,"Apr 29, 2014",DLC / Add-on,,,,,,,0,,,0,
Wii U,Disney Infinity: Phineas and Ferb Toy Box Pack,"Disney Interactive Studios, Inc.",,"Mar 15, 2014",Compilation,,,,,,,0,,,0,
Wii U,Disney Infinity: Rapunzel,"Disney Interactive Studios, Inc.",,"Jan 07, 2014",DLC / Add-on,,,,,,,0,,,0,
Wii U,Disney Infinity: Toy Story Play Set,"Disney Interactive Studios, Inc.",,"Oct 22, 2013","Compilation, DLC / Add-on",,,,,,,0,,,0,
Wii U,Disney Infinity: Vanellope,"Disney Interactive Studios, Inc.",,"Nov 24, 2013",DLC / Add-on,,,,,,,0,,,0,
Wii U,Disney Infinity: Violet,"Disney Interactive Studios, Inc.",,"Aug 18, 2013",DLC / Add-on,,,,,,,0,,,0,
Wii U,Disney Infinity: Wreck-it Ralph,"Disney Interactive Studios, Inc.",,"Nov 22, 2013",DLC / Add-on,,,,,,,0,,,0,
Wii U,Disney Infinity: Wreck-it Ralph Toy Box Pack,"Disney Interactive Studios, Inc.",Avalanche Software LLC,"Apr 01, 2014",Compilation,,,,,,,0,,,0,
